title,parent,url,parent_title
Теория алгоритмов,https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D0%BE%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7_%D0%B0%D0%BB%D0%B3%D0%BE%D1%80%D0%B8%D1%82%D0%BC%D0%BE%D0%B2,Вычислительная сложность
Теория вычислимости,https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D0%BE%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B8%D1%8F_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8,Вычислительная сложность
Графика,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0,Компьютерная графика
Компьютер,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80,Компьютерная графика
Визуализация,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%B7%D1%83%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F,Компьютерная графика
Файл:Nuvola apps important recycle.svg,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%BE-%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,Человеко-компьютерное взаимодействие
Википедия:Как править статьи,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%BE-%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D0%B0%D0%BA_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C_%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B8,Человеко-компьютерное взаимодействие
Шаблон:Rq/Пояснения,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%BE-%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:Rq/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F,Человеко-компьютерное взаимодействие
Взаимодействие (значения),https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%BE-%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%92%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F),Человеко-компьютерное взаимодействие
Компьютер,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%BE-%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0,Человеко-компьютерное взаимодействие
Файл:Nuvola apps important green.svg,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_green.svg,Файл:Nuvola apps important recycle.svg
Участник:Bastique,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%A3%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA:Bastique,Файл:Nuvola apps important recycle.svg
Участник:EvilHom3r,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%A3%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA:EvilHom3r,Файл:Nuvola apps important recycle.svg
"Страницы, ссылающиеся на «Файл:Nuvola apps important recycle.svg»",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%A1%D1%81%D1%8B%D0%BB%D0%BA%D0%B8_%D1%81%D1%8E%D0%B4%D0%B0/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,Файл:Nuvola apps important recycle.svg
DNS,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/DNS,Файл:Nuvola apps important recycle.svg
e (число),https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/E_(%D1%87%D0%B8%D1%81%D0%BB%D0%BE),Файл:Nuvola apps important recycle.svg
HPFS,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/HPFS,Файл:Nuvola apps important recycle.svg
MIDI,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/MIDI,Файл:Nuvola apps important recycle.svg
Mac OS,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/Mac_OS,Файл:Nuvola apps important recycle.svg
Windows Vista,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/Windows_Vista,Файл:Nuvola apps important recycle.svg
x86,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/X86,Файл:Nuvola apps important recycle.svg
Австрия,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%81%D1%82%D1%80%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Агрегат (в технике),https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D1%80%D0%B5%D0%B3%D0%B0%D1%82_(%D0%B2_%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D0%BA%D0%B5),Файл:Nuvola apps important recycle.svg
Акушерство,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%83%D1%88%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE,Файл:Nuvola apps important recycle.svg
Арабский язык,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B0%D0%B1%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA,Файл:Nuvola apps important recycle.svg
"Афанасьев, Виктор Михайлович",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%90%D1%84%D0%B0%D0%BD%D0%B0%D1%81%D1%8C%D0%B5%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
"Беркли, Джордж",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BA%D0%BB%D0%B8,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6",Файл:Nuvola apps important recycle.svg
Буряты,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D1%8F%D1%82%D1%8B,Файл:Nuvola apps important recycle.svg
ВИЧ-инфекция,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D0%98%D0%A7-%D0%B8%D0%BD%D1%84%D0%B5%D0%BA%D1%86%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Велосипед,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4,Файл:Nuvola apps important recycle.svg
Венгрия,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Водка,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B4%D0%BA%D0%B0,Файл:Nuvola apps important recycle.svg
Воздушное судно,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B4%D1%83%D1%88%D0%BD%D0%BE%D0%B5_%D1%81%D1%83%D0%B4%D0%BD%D0%BE,Файл:Nuvola apps important recycle.svg
Выборы в законодательные органы субъектов Российской Федерации,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D1%8B_%D0%B2_%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%BE%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D1%8B_%D1%81%D1%83%D0%B1%D1%8A%D0%B5%D0%BA%D1%82%D0%BE%D0%B2_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%B8,Файл:Nuvola apps important recycle.svg
Газоанализатор,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B7%D0%BE%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80,Файл:Nuvola apps important recycle.svg
Гомофобия,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%BC%D0%BE%D1%84%D0%BE%D0%B1%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Гринпис,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%BD%D0%BF%D0%B8%D1%81,Файл:Nuvola apps important recycle.svg
"Данелия, Георгий Николаевич",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B5%D0%BB%D0%B8%D1%8F,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
Еврооблигация,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%80%D0%BE%D0%BE%D0%B1%D0%BB%D0%B8%D0%B3%D0%B0%D1%86%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Единоборство,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%95%D0%B4%D0%B8%D0%BD%D0%BE%D0%B1%D0%BE%D1%80%D1%81%D1%82%D0%B2%D0%BE,Файл:Nuvola apps important recycle.svg
"Ельцин, Борис Николаевич",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D1%8C%D1%86%D0%B8%D0%BD,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
Женщина,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0,Файл:Nuvola apps important recycle.svg
Жуковский (город),https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%96%D1%83%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4),Файл:Nuvola apps important recycle.svg
Иисус Христос,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D0%B8%D1%81%D1%83%D1%81_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%81,Файл:Nuvola apps important recycle.svg
Индастриал,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B4%D0%B0%D1%81%D1%82%D1%80%D0%B8%D0%B0%D0%BB,Файл:Nuvola apps important recycle.svg
Информация,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Испания,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
История Украины,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B,Файл:Nuvola apps important recycle.svg
История экономических учений,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D1%85_%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B9,Файл:Nuvola apps important recycle.svg
Кавказские Минеральные Воды,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D1%81%D0%BA%D0%B8%D0%B5_%D0%9C%D0%B8%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%92%D0%BE%D0%B4%D1%8B,Файл:Nuvola apps important recycle.svg
Каменная кладка,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0,Файл:Nuvola apps important recycle.svg
Картография,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Квантовая гравитация,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D0%BD%D1%82%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B3%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D0%B0%D1%86%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
Квантовая механика,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D0%BD%D1%82%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BC%D0%B5%D1%85%D0%B0%D0%BD%D0%B8%D0%BA%D0%B0,Файл:Nuvola apps important recycle.svg
Клоназепам,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%BE%D0%BD%D0%B0%D0%B7%D0%B5%D0%BF%D0%B0%D0%BC,Файл:Nuvola apps important recycle.svg
Колхида,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%85%D0%B8%D0%B4%D0%B0,Файл:Nuvola apps important recycle.svg
Композитор,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80,Файл:Nuvola apps important recycle.svg
Компьютерная ролевая игра,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%8F_%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F_%D0%B8%D0%B3%D1%80%D0%B0,Файл:Nuvola apps important recycle.svg
"Лебедев, Валентин Витальевич",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B1%D0%B5%D0%B4%D0%B5%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
Легенда о дочери Байкала,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B3%D0%B5%D0%BD%D0%B4%D0%B0_%D0%BE_%D0%B4%D0%BE%D1%87%D0%B5%D1%80%D0%B8_%D0%91%D0%B0%D0%B9%D0%BA%D0%B0%D0%BB%D0%B0,Файл:Nuvola apps important recycle.svg
Ливия,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B8%D1%8F,Файл:Nuvola apps important recycle.svg
"Лихачёв, Дмитрий Сергеевич",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%85%D0%B0%D1%87%D1%91%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
Любэ,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D1%8D,Файл:Nuvola apps important recycle.svg
Лютеранство в России,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D1%82%D0%B5%D1%80%D0%B0%D0%BD%D1%81%D1%82%D0%B2%D0%BE_%D0%B2_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8,Файл:Nuvola apps important recycle.svg
Махаяна,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%85%D0%B0%D1%8F%D0%BD%D0%B0,Файл:Nuvola apps important recycle.svg
Международный женский день,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9_%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B5%D0%BD%D1%8C,Файл:Nuvola apps important recycle.svg
Метаданные,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D0%B0%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5,Файл:Nuvola apps important recycle.svg
Метрополитен,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%82%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B5%D0%BD,Файл:Nuvola apps important recycle.svg
"Михалков, Сергей Владимирович",https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B9%D0%BB:Nuvola_apps_important_recycle.svg,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%BB%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87",Файл:Nuvola apps important recycle.svg
